timestamp,contract_id,station_number,available_bikes,available_bike_stands
1451749923,6,13,15,9
1451749923,6,14,3,17
1451749923,6,17,26,4
1451749923,6,31,12,8
1451749923,6,36,16,9
1451749923,6,58,8,12
1451749923,6,60,16,2
1451749923,6,61,6,14
1451749923,6,65,7,12
1451749923,6,90,24,16
1451749923,6,96,5,16
1451749923,6,97,7,16
1451749923,6,157,4,16
1451749923,6,222,4,16
1451749923,6,224,9,11
1451749923,14,6001,9,7
1451749923,14,6004,2,15
1451749923,14,6036,11,10
1451749923,14,7006,2,38
1451749923,14,7010,18,2
1451749923,14,7064,0,17
1451749923,14,8004,6,15
1451749923,14,8053,9,6
1451749923,14,9003,3,13
1451749923,14,10031,12,10
1451749923,16,81,12,3
1451749923,16,89,17,0
1451749923,16,110,0,20
1451749923,16,117,1,13
1451749923,16,118,15,3
1451749923,16,127,6,9
1451749923,16,157,11,9
1451749923,16,180,2,15
1451749923,17,30,7,8
1451749923,20,102,1,42
1451749923,20,216,19,6
1451749923,20,338,19,7
1451749923,26,43,12,18
1451749923,26,76,11,4
1451749923,27,9,9,11
1451749984,2,1002,21,0
1451749984,2,1012,21,1
1451749984,2,2015,28,3
1451749984,2,3004,9,9
1451749984,2,4010,24,2
1451749984,2,4020,27,1
1451749984,2,4101,19,1
1451749984,2,4103,25,0
1451749984,2,4105,35,1
1451749984,2,5012,1,14
1451749984,2,5024,5,16
1451749984,2,5026,39,7
1451749984,2,5031,4,50
1451749984,2,6032,25,1
1451749984,2,7003,12,46
1451749984,2,7023,38,19
1451749984,2,8045,22,35
1451749984,2,8103,11,12
1451749984,2,9007,3,17
1451749984,2,9010,3,20
1451749984,2,9017,11,18
1451749984,2,9020,5,16
1451749984,2,10035,1,23
1451749984,2,10039,1,23
1451749984,2,10040,0,48
1451749984,2,10151,7,19
1451749984,2,10152,6,19
1451749984,2,11014,1,54
1451749984,2,11020,3,32
1451749984,2,11031,21,17
1451749984,2,11102,4,54
1451749984,2,11103,23,24
1451749984,2,11110,6,45
1451749984,2,11113,5,50
1451749984,2,12002,15,1
1451749984,2,12004,17,13
1451749984,2,12009,4,13
1451749984,2,12012,8,13
1451749984,2,12023,5,62
1451749984,2,12031,36,0
1451749984,2,12043,15,24
1451749984,2,12108,13,52
1451749984,2,12124,40,15
1451749984,2,13023,0,26
1451749984,2,13025,16,16
1451749984,2,13055,60,1
1451749984,2,13104,26,1
1451749984,2,14010,21,18
1451749984,2,14012,1,23
